ip,timestamp,req_count,auth_fail_count,rapid_req_count,large_payload_count,xss_hits,sqli_hits,get_requests,avg_response_time,label
::1,2026-01-08 10:54:40+00:00,4,4,0,1,2,4,0,0.25,xss
::1,2026-01-08 10:54:50+00:00,5,5,2,3,4,5,0,0.4,xss
::1,2026-01-08 10:55:00+00:00,5,5,2,3,2,5,0,0.4,xss
::1,2026-01-08 10:55:10+00:00,1,1,0,1,1,1,0,1.0,xss
::1,2026-01-08 10:56:40+00:00,4,4,1,1,2,4,0,0.25,xss
::1,2026-01-08 10:56:50+00:00,5,5,2,3,3,5,0,0.2,xss
::1,2026-01-08 10:57:00+00:00,5,5,1,3,5,5,0,0.6,xss
::1,2026-01-08 10:57:10+00:00,5,5,1,2,3,5,0,0.4,xss
::1,2026-01-08 10:57:20+00:00,6,6,3,4,5,6,0,0.3333333333333333,xss
::1,2026-01-08 10:57:30+00:00,5,5,2,2,2,5,0,0.8,xss
::1,2026-01-08 10:57:40+00:00,5,5,1,3,2,5,0,0.6,xss
::1,2026-01-08 10:57:50+00:00,5,5,1,1,3,5,0,0.6,xss
::1,2026-01-08 10:58:00+00:00,5,5,2,4,5,5,0,0.8,xss
::1,2026-01-08 10:58:10+00:00,6,6,3,2,0,6,0,0.5,sql_injection
::1,2026-01-08 10:58:20+00:00,7,7,5,6,6,7,0,0.42857142857142855,xss
::1,2026-01-08 10:58:30+00:00,6,6,3,3,3,6,0,0.6666666666666666,xss
::1,2026-01-08 10:58:40+00:00,6,6,3,3,5,6,0,0.3333333333333333,xss
::1,2026-01-08 10:58:50+00:00,3,3,0,1,1,3,0,0.6666666666666666,xss
::1,2026-01-08 19:01:20+00:00,2,2,0,0,0,2,0,5.0,sql_injection
::1,2026-01-08 19:01:30+00:00,2,2,0,2,2,2,0,1.0,xss
::1,2026-01-08 19:01:40+00:00,2,1,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:01:50+00:00,4,1,0,0,0,4,0,1.5,sql_injection
::1,2026-01-08 19:02:00+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:02:10+00:00,2,2,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:02:20+00:00,2,1,0,0,0,2,0,1.0,sql_injection
::1,2026-01-08 19:02:30+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:02:40+00:00,3,1,0,1,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:02:50+00:00,3,3,0,2,1,3,0,0.0,xss
::1,2026-01-08 19:03:00+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:03:10+00:00,3,3,0,2,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:03:20+00:00,2,1,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:03:30+00:00,2,1,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:03:40+00:00,3,1,0,0,0,3,0,1.0,sql_injection
::1,2026-01-08 19:03:50+00:00,1,1,0,1,1,1,0,0.0,xss
::1,2026-01-08 19:04:00+00:00,3,3,0,1,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-08 19:04:10+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:04:20+00:00,2,2,0,2,1,2,0,0.0,xss
::1,2026-01-08 19:04:30+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:04:40+00:00,3,2,0,1,1,3,0,0.0,xss
::1,2026-01-08 19:04:50+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:05:00+00:00,3,0,0,0,0,3,0,0.0,brute_force
::1,2026-01-08 19:05:10+00:00,2,1,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:05:20+00:00,2,2,0,2,1,2,0,1.0,xss
::1,2026-01-08 19:05:30+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:05:40+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:05:50+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:06:00+00:00,2,2,0,2,1,2,0,1.0,xss
::1,2026-01-08 19:06:10+00:00,2,0,0,0,0,2,0,1.0,brute_force
::1,2026-01-08 19:06:20+00:00,4,4,0,2,2,4,0,0.75,xss
::1,2026-01-08 19:06:30+00:00,1,1,0,0,0,1,0,0.0,sql_injection
::1,2026-01-08 19:06:40+00:00,2,2,0,2,2,2,0,0.0,xss
::1,2026-01-08 19:06:50+00:00,2,1,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:07:00+00:00,1,1,0,1,1,1,0,0.0,xss
::1,2026-01-08 19:07:10+00:00,3,3,0,2,2,3,0,1.0,xss
::1,2026-01-08 19:07:20+00:00,2,1,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:07:30+00:00,3,2,0,0,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-08 19:07:40+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:07:50+00:00,2,2,0,1,1,2,0,1.0,xss
::1,2026-01-08 19:08:00+00:00,2,2,0,2,2,2,0,0.0,xss
::1,2026-01-08 19:08:10+00:00,2,2,0,2,1,2,0,0.0,xss
::1,2026-01-08 19:08:20+00:00,2,1,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:08:30+00:00,2,1,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:08:40+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:08:50+00:00,1,1,0,1,1,1,0,0.0,xss
::1,2026-01-08 19:09:00+00:00,2,2,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:09:10+00:00,1,1,0,0,0,1,0,0.0,sql_injection
::1,2026-01-08 19:09:20+00:00,3,1,0,0,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-08 19:09:30+00:00,2,2,0,1,0,2,0,1.0,sql_injection
::1,2026-01-08 19:09:40+00:00,3,3,0,1,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-08 19:09:50+00:00,2,2,0,0,0,2,0,1.0,sql_injection
::1,2026-01-08 19:10:00+00:00,3,2,0,1,1,3,0,0.0,xss
::1,2026-01-08 19:10:10+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:10:20+00:00,3,1,0,1,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:10:30+00:00,3,1,0,0,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-08 19:10:40+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-08 19:10:50+00:00,3,2,0,1,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-08 19:11:00+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:11:10+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:11:20+00:00,4,2,0,1,1,4,0,0.5,xss
::1,2026-01-08 19:11:40+00:00,3,3,0,2,2,3,0,0.3333333333333333,xss
::1,2026-01-08 19:11:50+00:00,2,1,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:12:00+00:00,1,1,0,0,0,1,0,0.0,sql_injection
::1,2026-01-08 19:12:10+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:12:20+00:00,2,2,0,1,1,2,0,1.0,xss
::1,2026-01-08 19:12:30+00:00,2,2,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:12:40+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:12:50+00:00,3,3,0,1,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:13:00+00:00,1,1,0,0,0,1,0,1.0,sql_injection
::1,2026-01-08 19:13:10+00:00,4,3,0,1,1,4,0,0.5,xss
::1,2026-01-08 19:13:20+00:00,2,1,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:13:30+00:00,3,2,0,1,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:13:40+00:00,2,1,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:13:50+00:00,3,1,0,1,0,3,0,0.0,sql_injection
::1,2026-01-08 19:14:00+00:00,3,2,0,2,1,3,0,0.0,xss
::1,2026-01-08 19:14:10+00:00,2,2,0,2,1,2,0,1.0,xss
::1,2026-01-08 19:14:20+00:00,1,1,0,0,0,1,0,0.0,sql_injection
::1,2026-01-08 19:14:30+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:14:40+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:14:50+00:00,2,2,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:15:00+00:00,3,3,0,0,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-08 19:15:10+00:00,2,2,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:15:20+00:00,2,1,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:15:30+00:00,2,2,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:15:40+00:00,2,2,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:15:50+00:00,3,3,0,1,0,3,0,0.0,sql_injection
::1,2026-01-08 19:16:00+00:00,3,2,0,2,2,3,0,0.0,xss
::1,2026-01-08 19:16:10+00:00,3,3,0,1,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-08 19:16:20+00:00,3,3,0,3,2,3,0,0.6666666666666666,xss
::1,2026-01-08 19:16:30+00:00,2,2,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:16:40+00:00,1,1,0,1,1,1,0,1.0,xss
::1,2026-01-08 19:16:50+00:00,2,2,0,0,0,2,0,1.0,sql_injection
::1,2026-01-08 19:17:00+00:00,3,2,0,1,1,3,0,0.6666666666666666,xss
::1,2026-01-08 19:17:10+00:00,2,1,0,1,1,2,0,1.0,xss
::1,2026-01-08 19:17:20+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:17:30+00:00,2,2,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:17:40+00:00,2,2,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:17:50+00:00,2,1,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:18:00+00:00,2,1,0,1,0,2,0,1.0,sql_injection
::1,2026-01-08 19:18:10+00:00,2,2,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:18:20+00:00,4,4,0,3,2,4,0,0.5,xss
::1,2026-01-08 19:18:30+00:00,3,3,0,0,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-08 19:18:40+00:00,2,1,0,1,1,2,0,1.0,xss
::1,2026-01-08 19:18:50+00:00,2,1,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:19:00+00:00,3,2,0,1,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:19:10+00:00,2,1,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:19:20+00:00,2,1,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:19:30+00:00,1,1,0,1,1,1,0,0.0,xss
::1,2026-01-08 19:19:40+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:19:50+00:00,3,2,0,0,0,3,0,0.0,sql_injection
::1,2026-01-08 19:20:00+00:00,3,3,0,3,3,3,0,0.6666666666666666,xss
::1,2026-01-08 19:20:10+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:20:20+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:20:30+00:00,3,1,0,1,0,3,0,1.0,sql_injection
::1,2026-01-08 19:20:40+00:00,1,1,0,0,0,1,0,1.0,sql_injection
::1,2026-01-08 19:20:50+00:00,3,2,0,1,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:21:00+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-08 19:21:10+00:00,2,2,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:21:20+00:00,1,1,0,0,0,1,0,1.0,sql_injection
::1,2026-01-08 19:21:30+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:21:40+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:21:50+00:00,3,2,0,0,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-08 19:22:00+00:00,1,1,0,1,0,1,0,0.0,sql_injection
::1,2026-01-08 19:22:10+00:00,3,2,0,0,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-08 19:22:20+00:00,2,2,0,2,1,2,0,0.0,xss
::1,2026-01-08 19:22:30+00:00,2,2,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:22:50+00:00,3,3,0,0,0,3,0,0.0,sql_injection
::1,2026-01-08 19:23:00+00:00,1,1,0,0,0,1,0,1.0,sql_injection
::1,2026-01-08 19:23:10+00:00,3,1,0,1,1,3,0,0.6666666666666666,xss
::1,2026-01-08 19:23:20+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:23:30+00:00,2,2,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:23:40+00:00,3,2,0,1,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:23:50+00:00,3,1,0,1,1,3,0,0.6666666666666666,xss
::1,2026-01-08 19:24:00+00:00,2,2,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:24:10+00:00,4,3,0,1,1,4,0,0.0,xss
::1,2026-01-08 19:24:20+00:00,2,2,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:24:30+00:00,2,2,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:24:40+00:00,2,2,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:25:00+00:00,2,1,0,0,0,2,0,1.0,sql_injection
::1,2026-01-08 19:25:10+00:00,3,2,0,1,1,3,0,0.6666666666666666,xss
::1,2026-01-08 19:25:20+00:00,2,1,0,1,1,2,0,1.0,xss
::1,2026-01-08 19:25:30+00:00,3,3,0,2,2,3,0,0.3333333333333333,xss
::1,2026-01-08 19:25:40+00:00,2,1,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:25:50+00:00,2,1,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:26:00+00:00,2,2,0,0,0,2,0,1.0,sql_injection
::1,2026-01-08 19:26:10+00:00,2,0,0,0,0,2,0,0.5,brute_force
::1,2026-01-08 19:26:20+00:00,2,2,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:26:30+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-08 19:26:40+00:00,2,2,0,2,2,2,0,1.0,xss
::1,2026-01-08 19:26:50+00:00,2,1,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:27:00+00:00,2,2,0,1,1,2,0,1.0,xss
::1,2026-01-08 19:27:10+00:00,2,2,0,0,0,2,0,1.0,sql_injection
::1,2026-01-08 19:27:20+00:00,1,1,0,1,1,1,0,1.0,xss
::1,2026-01-08 19:27:30+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:27:40+00:00,2,2,0,2,0,2,0,0.5,sql_injection
::1,2026-01-08 19:27:50+00:00,3,1,0,0,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-08 19:28:00+00:00,2,1,0,1,1,2,0,1.0,xss
::1,2026-01-08 19:28:10+00:00,2,0,0,0,0,2,0,0.5,brute_force
::1,2026-01-08 19:28:20+00:00,3,2,0,0,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-08 19:28:30+00:00,2,1,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:28:40+00:00,2,0,0,0,0,2,0,1.0,brute_force
::1,2026-01-08 19:28:50+00:00,2,2,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:29:00+00:00,3,0,0,0,0,3,0,0.6666666666666666,brute_force
::1,2026-01-08 19:29:10+00:00,2,2,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:29:20+00:00,2,1,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:29:30+00:00,2,2,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:29:40+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:29:50+00:00,1,1,0,1,1,1,0,0.0,xss
::1,2026-01-08 19:30:00+00:00,2,1,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:30:10+00:00,3,2,0,0,0,3,0,0.0,sql_injection
::1,2026-01-08 19:30:20+00:00,3,3,0,3,3,3,0,1.0,xss
::1,2026-01-08 19:30:30+00:00,3,0,0,0,0,3,0,0.3333333333333333,brute_force
::1,2026-01-08 19:30:40+00:00,2,2,0,0,0,2,0,1.0,sql_injection
::1,2026-01-08 19:30:50+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:31:00+00:00,2,2,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:31:10+00:00,2,1,0,1,1,2,0,1.0,xss
::1,2026-01-08 19:31:20+00:00,2,1,0,0,0,2,0,0.5,sql_injection
::1,2026-01-08 19:31:30+00:00,2,2,0,0,0,2,0,1.0,sql_injection
::1,2026-01-08 19:31:40+00:00,2,2,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:31:50+00:00,2,0,0,0,0,2,0,0.5,brute_force
::1,2026-01-08 19:32:00+00:00,1,1,0,1,1,1,0,1.0,xss
::1,2026-01-08 19:32:10+00:00,2,1,0,1,1,2,0,1.0,xss
::1,2026-01-08 19:32:20+00:00,3,2,0,1,0,3,0,0.0,sql_injection
::1,2026-01-08 19:32:30+00:00,1,1,0,0,0,1,0,0.0,sql_injection
::1,2026-01-08 19:32:40+00:00,3,2,0,2,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:32:50+00:00,2,0,0,0,0,2,0,0.5,brute_force
::1,2026-01-08 19:33:00+00:00,3,0,0,0,0,3,0,0.6666666666666666,brute_force
::1,2026-01-08 19:33:10+00:00,2,2,0,1,0,2,0,1.0,sql_injection
::1,2026-01-08 19:33:20+00:00,3,3,0,1,1,3,0,0.6666666666666666,xss
::1,2026-01-08 19:33:30+00:00,2,1,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:33:40+00:00,2,2,0,1,0,2,0,1.0,sql_injection
::1,2026-01-08 19:33:50+00:00,2,2,0,0,0,2,0,1.0,sql_injection
::1,2026-01-08 19:34:00+00:00,2,0,0,0,0,2,0,0.0,brute_force
::1,2026-01-08 19:34:10+00:00,3,3,0,2,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:34:20+00:00,3,2,0,0,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-08 19:34:30+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:34:40+00:00,2,2,0,2,1,2,0,0.5,xss
::1,2026-01-08 19:34:50+00:00,2,1,0,1,1,2,0,0.0,xss
::1,2026-01-08 19:35:00+00:00,2,1,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:35:10+00:00,3,2,0,2,2,3,0,0.3333333333333333,xss
::1,2026-01-08 19:35:20+00:00,1,1,0,0,0,1,0,0.0,sql_injection
::1,2026-01-08 19:35:30+00:00,3,1,0,1,1,3,0,0.3333333333333333,xss
::1,2026-01-08 19:35:40+00:00,2,2,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:35:50+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:36:00+00:00,4,1,0,0,0,4,0,0.75,sql_injection
::1,2026-01-08 19:36:10+00:00,1,1,0,1,0,1,0,1.0,sql_injection
::1,2026-01-08 19:36:20+00:00,3,2,0,0,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-08 19:36:30+00:00,2,1,0,1,0,2,0,0.5,sql_injection
::1,2026-01-08 19:36:40+00:00,2,1,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:36:50+00:00,2,2,0,0,0,2,0,0.0,sql_injection
::1,2026-01-08 19:37:00+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-08 19:37:10+00:00,3,0,0,0,0,3,0,0.6666666666666666,brute_force
::1,2026-01-08 19:37:20+00:00,2,1,0,1,1,2,0,0.5,xss
::1,2026-01-08 19:37:30+00:00,2,1,0,1,0,2,0,0.0,sql_injection
::1,2026-01-08 19:37:40+00:00,3,2,0,2,2,3,0,0.6666666666666666,xss
::1,2026-01-08 19:37:50+00:00,4,4,0,2,2,4,0,0.25,xss
::1,2026-01-08 19:38:00+00:00,3,3,0,2,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-09 06:05:40+00:00,25,25,24,0,0,25,0,1.0,sql_injection
::1,2026-01-09 06:06:10+00:00,25,25,24,0,0,25,0,0.44,sql_injection
::1,2026-01-09 06:06:30+00:00,25,25,24,0,0,25,0,0.44,sql_injection
::1,2026-01-09 06:07:00+00:00,25,25,24,0,0,25,0,0.52,sql_injection
::1,2026-01-09 06:07:20+00:00,5,5,4,0,0,5,0,0.4,sql_injection
::1,2026-01-09 06:07:30+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-09 06:07:50+00:00,25,25,24,0,0,25,0,0.36,sql_injection
::1,2026-01-09 06:08:20+00:00,25,25,24,0,0,25,0,0.52,sql_injection
::1,2026-01-09 06:08:40+00:00,25,25,24,0,0,25,0,0.6,sql_injection
::1,2026-01-09 11:12:10+00:00,1,0,0,0,0,1,0,10.0,brute_force
::1,2026-01-09 11:12:20+00:00,1,0,0,0,0,1,0,2.0,brute_force
::1,2026-01-09 11:12:30+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-09 11:12:40+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-09 11:12:50+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-09 11:13:00+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-09 11:13:10+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-09 11:13:20+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-09 11:13:30+00:00,1,0,0,0,0,1,0,3.0,brute_force
::1,2026-01-09 11:13:40+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-09 11:13:50+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-09 11:14:00+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-09 11:14:10+00:00,2,0,0,0,0,2,0,0.5,brute_force
::1,2026-01-09 11:14:20+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-09 11:14:30+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-09 11:14:40+00:00,2,0,0,0,0,2,0,0.5,brute_force
::1,2026-01-09 11:14:50+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-09 11:15:00+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-09 11:15:10+00:00,2,0,0,0,0,2,0,0.5,brute_force
::1,2026-01-09 11:15:20+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-09 11:15:30+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-09 11:15:40+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-09 11:15:50+00:00,2,0,0,0,0,2,0,1.0,brute_force
::1,2026-01-09 11:16:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:16:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:16:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:16:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:16:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:16:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:17:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:17:20+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:17:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:17:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:18:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:18:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:18:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:18:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:18:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:18:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:19:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:19:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:19:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:19:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:19:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:19:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:20:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:20:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:20:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:20:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:20:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:20:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:21:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:21:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:21:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:21:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:21:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:21:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:22:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:22:10+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:22:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:22:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:22:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:23:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:23:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:23:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:23:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:23:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:23:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:24:00+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:24:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:24:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:24:40+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:25:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:25:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:25:20+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:25:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:25:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:25:50+00:00,1,0,0,0,0,1,0,1.0,normal
